dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0,config_id,test_ndcg_at_10,test_recall_at_10
gift_cards,grid,0,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.04642329863067,0.190153832497763,0.190153832497763,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,0.15015579114662,0.316258351893095
gift_cards,random,0,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,55,1,28.57342275584518,0.134748063295651,0.180881298179788,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,0.122060773227591,0.231625835189309
gift_cards,tpe,0,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,87,615,28.436836740948078,0.197726006069792,0.197726006069792,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,0.123876076563843,0.231625835189309
gift_cards,successive_halving,0,0.180881298179788,itemknn|topk=300;shrink=100.0|frac=0.5,41,0,29.38607495835121,0.175890756358624,0.175890756358624,0.180881298179788,itemknn|topk=300;shrink=100.0|frac=0.5,0.116938042457407,0.247216035634743
gift_cards,hyperband,0,0.182021870088859,itemknn|topk=100;shrink=10.0|frac=0.5,43,0,30.30342868127929,0.103853591040584,0.182021870088859,0.182021870088859,itemknn|topk=100;shrink=10.0|frac=0.5,0.113689491313755,0.236080178173719
gift_cards,sm2,0,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,40,0,28.614021564172887,0.134524395548647,0.186001736044223,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,0.125182671767754,0.236080178173719
gift_cards,bocs,0,0.182958840023527,markov|order=2;smoothing=0.5;decay=false|frac=0.5,30,2,28.62548838096756,0.182958840023527,0.182958840023527,0.182958840023527,markov|order=2;smoothing=0.5;decay=false|frac=0.5,0.102650939867976,0.191536748329621
gift_cards,fmqa,0,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,73,0,30.013857397355924,0.181836507792356,0.191294646615019,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,0.121416976287017,0.229398663697104
gift_cards,grid,1,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,29.96829829863067,0.190153832497763,0.190153832497763,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,0.15015579114662,0.316258351893095
gift_cards,random,1,0.186595172931594,itemknn|topk=300;shrink=100.0|frac=1.0,50,3,29.46215602971057,0.186595172931594,0.186595172931594,0.186595172931594,itemknn|topk=300;shrink=100.0|frac=1.0,0.13923185178075,0.287305122494432
